key,input,mw
CYOPVJNXOHCGAT-OVQDZVAUSA-N,CC1=CC=C2C(=C1)C(N[C@@H]1CC[C@@](C(=O)NCC3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)(C(C)C)C1)CC2,526.565
DWENATKKWCDEIV-NWDGAFQWSA-N,CCC[C@@H]([C@H](O)C1=CC=CC=C1)N(C)N,208.30499999999998
LAXVHMVQGDVLCV-UHFFFAOYSA-N,CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=NC=CC=N1,358.423
SNOLZCVFSGCMIF-ACCUITESSA-N,O=C(/C=C/C1=CC=C2C=CC=CC2=C1)N(O)C1CCCCC1,295.3820000000001
QYXVBZQLFUYGDP-UHFFFAOYSA-N,COC(=O)C1=NN(C2=CC=CC(C(F)(F)F)=C2)C(C)=N1,285.225
OUTVTWHPMKNZGS-AWEZNQCLSA-N,O=C(C1=NN([C@H]2CCCNC2)C2=C1CS(=O)(=O)C1=CC=CC=C21)N1CCOCC1,416.5030000000002
MZDHPJAHNFASNQ-UHFFFAOYSA-N,CC1CCCCN1CCCNC(=O)C1=CC=C2C(=O)N(CCC3=CC=CC=C3)C(=O)NC2=C1,448.56700000000023
URAZEKAYRFYRLK-HXUWFJFHSA-N,CC[C@@H](NC(=O)C1=CC(C(=O)NCC2=C(C)ON=C2C)=C2N1CCOC2)C1=CC=CC=C1,436.5120000000002
GMPBAVYPZPUFDM-UHFFFAOYSA-N,O=C(CCC(=O)NNC(=O)C1=CC=CC=C1[N+](=O)[O-])NCC1=CC=CC=C1,370.3650000000001
XPCWTASOVAKKCR-UHFFFAOYSA-N,CSCC(=O)N1CCC2=C(C=NC(C)=C2C2=NOC(C3=NNC=C3)=N2)C1,370.4380000000001
VXSCRCDTZOWMAO-IAGOWNOFSA-N,C[C@@]1(F)CC(F)(F)[C@@](C)(C2=CC(NC(=O)C3=NC(CF)=CO3)=CC=C2F)N=C1N,416.35000000000014
IUQLOQFWHFYVPV-UHFFFAOYSA-N,CCOC(=O)C1=CSC(NC(=O)C2=CC=C(N3C(=O)CCC3=O)C=C2)=N1,373.39000000000016
ILBRKJBKDGCSCB-UHFFFAOYSA-N,COC1=CC2=NC=NC(N3N=C(C4=CC=CC=N4)N=C3N)=C2C=C1OC,349.35400000000016
SFTOZIBEPGKZDW-RSERMMFASA-N,CC1(C)OC[C@H]([C@H]2O[P@@](=O)(C3=CC=CC=C3)[C@H](NCC3=CC=CC=C3)[C@H]3OC(C)(C)O[C@@H]23)O1,473.50600000000026
JZZNPBBMAKEWGI-UHFFFAOYSA-N,NC1=NN=C(N2N=C(C3=CC=CO3)CC2(O)C(F)(F)F)N2N=CN=C2C1,368.27900000000005
ZTLMQPJKGHZVQT-UHFFFAOYSA-N,OC1=CC=C2C(=S)C=C(C3=CC=CO3)OC2=C1O,260.27
XEAHOJNGYGBQTH-SSDOTTSWSA-N,C[C@@H]1CCC2=CC=C(Cl)C(Cl)=C2CN1,230.13799999999998
OHJLMIYAEROGCM-QPQHGXMVSA-N,CO[C@@H]1CN(C2=CC=CC(C3=CC(C)=CC=C3OCC3=CC(C)=C4C(=C3)CCN(C3CCOCC3)C4)=N2)CC[C@@H]1C(=O)O,585.7450000000005
XUEDXKOJFFAPRP-HVIPQOSHSA-N,CCOC(=O)C1=CC=NC([C@@]2(C3=CN(C)N=C3)N[C@@H](C3=NC(C4=CC=C(F)C=C4)=CN3)CC3=C2NC2=CC=CC=C32)=C1,561.6210000000002
ZSERKDZVJSLUNP-UHFFFAOYSA-N,CC(=O)C1=CC=C(SC2=C(C)C(=O)NC(=O)N2COCCO)C=C1,350.39600000000013
MHDXCSDIZXPUNR-XKZIYDEJSA-N,O=C(/C=C(\NC1=CC=CC=C1O)C1=CC=CC=C1)C(=O)NC12CC3CC(CC(C3)C1)C2,416.5210000000003
JGGANUMOZVJEPK-UHFFFAOYSA-N,COC1=C(C)C=NC(CNC(=O)C2=CN=C3ON=C(C)C3=C2)=C1C,326.3560000000001
HNSMBMPEJNXIBA-UHFFFAOYSA-N,CC1=CC(C2=C(Cl)C=NC=C2OC(F)F)=CC2=C1NC(=O)C2,324.71400000000006
YELRQRZEPMCVBA-UHFFFAOYSA-N,CCNC(=O)C1=CC=CC(CC2=NNC(=O)C3=CC=CC=C23)=C1,307.353
UFPMMKPCEOABQN-UHFFFAOYSA-M,COC1=CC2=C(C=C1OC)C1=C(Br)C3=CC=C(OC)C(OCCCCCCCCCCCCO[N+](=O)[O-])=C3C=[N+]1CC2.[Br-],726.5030000000003
CQDJBGPGXJWZTD-UHFFFAOYSA-N,ClC1=CC=C(C(OCCN2CCOCC2)C2=CC=CC=C2)C=C1,331.8429999999999
RPODAHHXOUCLBQ-SFLQGVDVSA-N,NCCCCCCNC1=NC(=O)N([C@H]2C[C@H](OP(=O)(O)OC[C@H]3O[C@@H](N4C=NC5=C(N)N=CN=C45)C[C@@H]3O)[C@@H](CO)O2)C=C1,639.6070000000003
HDEUYXJUPWSVEW-UHFFFAOYSA-N,O=C(NC1=CC=C(NC(=O)C2=CC=C(F)C=C2F)C=C1)C1=CC(O)=C(O)C(O)=C1,400.3370000000001
LZXANMVLXMKDKG-UHFFFAOYSA-N,CC1=CC(OC2=CC=C(C(F)(F)F)C=C2Cl)=CC=C1CC1SC(=O)NC1=O,415.8200000000001
RMPWJHGWNLSRQT-UHFFFAOYSA-N,CC(=O)CC1(O)CC(=O)C2=C(C)C=C(O)C=C2O1,250.24999999999997
JMKDCBFNHOWVIY-UHFFFAOYSA-N,CC1=CC=C(C2=CC(C3=CC=CS3)=NC(C3=CC=CS3)=C2)O1,323.44200000000006
FJJPPVXKHLHLHP-UHFFFAOYSA-N,ClC1=CC=CC=C1C1COC(CN2C=CN=C2)(C2=CC=C(Br)C=C2)O1,419.706
RUYHIJHUVHIMIR-NZEKZXPLSA-N,C[C@H]1C2=CC=CC(O)=C2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12.Cl,480.9010000000001
VPEFZSDYPJIQNX-UHFFFAOYSA-N,CC1CCN(S(=O)(=O)C2=CC=C3C(=C2)N(CC(=O)NCC2=CC=CC=C2)C(=O)CO3)CC1,457.55200000000025
YKQOKTLRDVWYNB-UHFFFAOYSA-N,CC1=CC=CC2=CC(C#N)=C(SCC(=O)NCC3=CC=CS3)N=C12,353.47200000000004
LEWGWKBTZXZHCV-UHFFFAOYSA-N,CCC1=CC=CC(NC(=O)C(CC2=CC=CC=C2)NS(=O)(=O)C2=CC=C3C(=C2)OC(=O)N3C)=C1,479.5580000000002
FMVWNXJKPZQHCA-UHFFFAOYSA-N,CCOC(=O)C1=CN(CC2=C(F)C=CC=C2F)C2=NC(C3=CC=C(NC(=O)NCC4=CN(CCOCCOCCN=[N+]=[N-])N=N4)C=C3)=C(CN(C)CC3=CC=CC=C3)N2C1=O,838.8769999999996
NWKQRCZVQAUHPU-UHFFFAOYSA-N,FC1=CN2C(=NC(C3=CN=CC(C4=CC=CC=C4)=C3)=C2C2CC2)C=C1,329.3780000000001
ODTXBCYWFKJSAO-FYJGNVAPSA-N,CCOC1=CC=CC=C1C(=O)N/N=C/C1=CC=CC2=CC=CN=C12,319.36400000000003
GERBTHSJIKYNAI-NEPJUHHUSA-N,CC1=CC(C#N)=CC=C1N1C(=O)[C@@H]2[C@H](O)CCN2C1=O,271.27599999999995
HZPZVEJWTPAYPU-UHFFFAOYSA-N,CS(=O)(=O)N(CC1=CC=C2C=CC=CC2=C1)C1CCNCC1,318.4420000000002
SNECZTSATLDPBZ-UHFFFAOYSA-N,CC(C)CCCC(C)C1CCC2C3CC=C4CC(OC(=O)C5=CC=CC(I)=C5)CCC4(C)C3CCC12C,616.6679999999998
UCZFZQXDYDFPCT-KJJMTIBFSA-N,CCCC[C@H](N)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@H](CCCC)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,546.7170000000003
GHUVTTUJMWBHNV-UHFFFAOYSA-N,CC1=C(CC2=CC=CC(C(F)(F)F)=C2)N=C2C=C(F)C=C(F)C2=C1N1CC(C)(C)C2=NC=C(N3CCOCC3)C=C12,568.5900000000001
HXUJMPUOYMULSA-UHFFFAOYSA-N,COCCCNC(=O)C1CCN(CC2=CC3=CC=CC=C3N2CC2=CC=CC=C2C)CC1,433.59600000000023
NVNXDPYKUSCNIK-UHFFFAOYSA-N,C=CCCCCCCCCC1=NN=C(NC2=CC=CC=C2)O1,299.41800000000006
ROAMHVDTVHEBHH-BFHYXJOUSA-N,CCC(CC)O[C@@H]1C=C(C(=O)NS(C)(=O)=O)C[C@H](NC(=N)N)[C@H]1NC(C)=O,403.5050000000001
CZQHIFJMJVNRBN-UHFFFAOYSA-N,O=S1(=O)CCC2(CCN(S(=O)(=O)C3=CC=C4C(=C3)OCO4)CC2)C1,373.4520000000003
YSDHFJKDYGUSHN-UHFFFAOYSA-N,CCNC1=NC=C2N=C(CCC3=CC=CC=C3)C(=O)N(C3CC3)C2=N1,335.4110000000001
LSEATCZFPNASFT-UHFFFAOYSA-N,CCCCCCCCCC[N+]1=CC=C(/C=C/C2=NC3=CC(C)=C(C)C=C3N2)C=C1.[Br-],470.49900000000014
HQVYVNRINHHODH-UHFFFAOYSA-N,O=C1OC2=CC=C(Cl)C=C2N1CC1=CC=C(Cl)C=C1,294.137
BSRFSLBWQIAKHD-UHFFFAOYSA-N,CC(C)C1CC2=C(C=C(C3=CC=NC=C3)N2)C(=O)N1,255.32100000000003
LYRLWQRDYNGJHD-UHFFFAOYSA-N,CC(=O)CN1C(CN2CC(C)CC(C)C2)=NC2=C1C(=O)N(C)C(=O)N2C,361.44600000000014
VBXISNIKCIZGBK-UHFFFAOYSA-N,NC1=C2C(=CS1)C1=CC(Cl)=CC=C1C2=O,235.695
ZWYOXZJEFZCSHL-UHFFFAOYSA-N,COCC(C)OC1=CC(OC2=CC=C(S(C)(=O)=O)N=C2)=CC(C(=O)NC2=NC3=C(S2)CN(C(=O)OC(C)(C)C)CC3)=C1,618.734
PJCWGZUEZKZUFQ-UHFFFAOYSA-N,C=C(C)CC1(C)SC(O)=C(C)C1=O,198.28699999999998
SSIPMFCRPYVUSV-UHFFFAOYSA-N,CC1=C(C(=O)C(=O)NC2CC(=O)N(C3=CC=C(F)C=C3)C2)C2=CC=CC=C2N1,379.3910000000001
VVXAGXOXEVFHMO-UHFFFAOYSA-N,O=C(NCC1=CNN=C1)C1=NN(C2=CC=CC=C2)C(NC(=O)C2=CC(C3=NC=CC=C3F)=C(Cl)C=C2Cl)=C1,550.3810000000002
RQLVUZXMBCSRPX-UHFFFAOYSA-N,COC1=CC(N2C(=O)N(C)C(C)(C3=CC=C(O)C=C3)C2=O)=CC=C1C#N,351.36200000000014
ATZCWNXZLWURIA-RPBOFIJWSA-N,CC1=CC=CC(C(=O)N[C@@H]2C(=O)NC3=C(C(C)=NN3C3=CC=CC=C3)[C@H]2C2=CC=CC(C)=C2)=C1,450.54200000000014
PSFFYUGEAZLKJI-HKBOAZHASA-N,CN(C)C(=O)N(C)[C@@H]1CC[C@H](OCC2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)[C@H]1C1=CC=CC=C1,488.47200000000004
FOHMPBJARSIFTI-UHFFFAOYSA-N,COC1=CC=C(CNC(=O)CN2C(=O)COC3=CC=C(S(=O)(=O)NC4CCCC4)C=C23)C=C1,473.5510000000002
CHCRSOUVPMPUIA-UHFFFAOYSA-N,COC1=CC=C2N=C3C=C(Cl)C=CC3=C(NCCCN(CCCNC3=C4C(=NC5=CC(Cl)=CC=C35)C=CC(OC)=C4)CC3=CC=CN=C3)C2=C1,705.6900000000003
LFLQCEMVUNXVGS-UHFFFAOYSA-N,CC(=O)CC(=O)CCC1=CC=C(O)C(O)=C1,222.24
DRVAFGCZHVHINC-UHFFFAOYSA-N,CC1=CC2=C(C(CBr)=CC(=O)O2)C=C1S(=O)(=O)Cl,351.605
UTMOIPHAMPLBPE-UHFFFAOYSA-N,[O-][S+](CCCCCC1=CC=CC=C1)C1=NN=C(C2=CC=CC=N2)O1,341.4360000000001
LLFHVTCZWFRZNR-QFIPXVFZSA-N,CNC(=O)NC1=CC=C(S(=O)(=O)NC2=CC=C(CCNC[C@H](O)COC3=CC=C(O)C=C3)C=C2)C=C1,514.6040000000003
BAZSQVVPQOFQKB-UHFFFAOYSA-N,O=C(C1=CC=C(Cl)C=C1Cl)C1=NC=C(C(F)(F)F)C=C1Cl,354.54200000000003
DUFSZGFDAIYERQ-HOTGVXAUSA-N,CC(C)C[C@@H](C=O)NC(=O)[C@H](CCC(N)=O)NC(=O)OCC1=CC=CC=C1,377.4410000000001
QOCNJEYUBJPSAC-UHFFFAOYSA-N,CCCOCCN1C(=O)C(NCC2=CN=CC=N2)=NC2=NC=C(C3=CC=C(OC)N=C3)C=C12,447.4990000000002
OAWQCQRGAPYJDD-UHFFFAOYSA-N,CN(C)C1=CC=C(N2C(=O)CSC2=S)C=C1,252.36399999999998
XSPBYXQPEKGZBQ-XHQRYOPUSA-N,COC1=CC(/C=C2/C(=O)/C(=C/C3=CC(OC)=C(OC)C(OC)=C3)C3=CC=CC=C23)=CC(OC)=C1OC,488.53600000000023
RUCICRHWSRIJNF-UHFFFAOYSA-N,CC1=CC=CC2=CC(C#N)=C(N3CCCC3)N=C12,237.30599999999993
IYYQEBCQDWZNSF-UHFFFAOYSA-N,CN1CCN(CCCN2C=NC3=C2C2=CC=CC=C2OC3=O)CC1,326.40000000000015
FWYBFLRVURSQCH-UHFFFAOYSA-N,CC(C)C1=NC(C2=CC(Br)=C(OCCCN(C)C)C(Br)=C2)=CNC1=O,473.2090000000001
WXRGGRBQOIHCID-UHFFFAOYSA-N,CC1=CC=C(NC(=O)CN2C=C(C(=O)C3=CC=CO3)C3=CC=CC=C23)C=C1,358.3970000000001
OCENBPSLCFDVQG-UHFFFAOYSA-N,CC(CN1C=CC=N1)NC(=O)CC1=CC=CS1,249.33899999999997
JNCOECYUQLIWHG-UOMWYDAPSA-N,CC(C)N1[C@H](CN2CCCC2)C[C@@H]2CN(C(=O)C3=COC=C3)CC[C@H]12.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,573.5310000000003
YXDKXNKHAJLPIC-UHFFFAOYSA-N,NC1=C(S(=O)(=O)O)C=C(NC2=CC3=CC=CC=C3C3=CC=CC=C23)C2=C1C(=O)C1=CC=CC=C1C2=O,494.5280000000003
WCYUGSSTARAJGE-UHFFFAOYSA-N,COCC1=NOC(CCNC2=NC=NC3=C2CCNCC3)=N1,304.35400000000004
NIFVNKXVUFLPEB-UHFFFAOYSA-N,N#CC1=CC=C(S(=O)(=O)NCCCN2CC3CN(CCC4=CC=C(F)C=C4)CC(C2)O3)C=C1,472.5860000000002
COZQDFZKQSFBEE-UHFFFAOYSA-N,CC1=CC=CC=C1N1C(CN2N=C(C(F)F)C3=C(N)N=CN=C23)=CC2=CC=CC(C)=C2C1=O,446.4610000000002
XRLDOWUYOXCUMK-UHFFFAOYSA-N,S=C1N(CNC2=CC=CC=C2)N=C(C23CC4CC(CC(C4)C2)C3)N1C1=CC=C(Cl)C=C1,451.0390000000002
RMFPSWUPMRMWNQ-WBCKFURZSA-N,O=C(N[C@@H](CC1=CC=C(OCC2=CC=C(C3=CC=CC=C3)C=C2)C=C1)C(=O)NS(=O)(=O)C1=CC=C(NC2CCCCC2)C([N+](=O)[O-])=C1)C1=CC=C2C=CC=CC2=C1,782.9189999999998
MFUYOPWIHJHUQJ-UHFFFAOYSA-N,OC1=C2N=NN=C2C2=CC=CN=C2N1C1=CC=CC=C1,263.26
BSIVCCJWYYMVKB-UHFFFAOYSA-N,CC1=CC(C)=CC(SC2=C(I)C(=O)NC(C)=C2CN)=C1,400.2850000000002
QCRHPVVZVMWEGQ-UHFFFAOYSA-N,CC#CCOC1=CC=C(S(=O)(=O)C2(C(=O)NO)CCN(C3=CC=C(Cl)C=C3)CC2)C=C1,462.95500000000027
YGLHTUYRRMGMTD-UHFFFAOYSA-N,O=S(=O)(C1=CC=CC=C1)N1C=CN=C1C1=CC=CC=C1,284.34
SMXVMHYUFQSGIW-RTWAWAEBSA-N,C=CC1=CC=CC(CN2C[C@@H]3CC[C@H]2CN(CC2=C(C)ON=C2C)C3)=C1,351.4940000000001
REABNDGYSHQLKZ-UHFFFAOYSA-N,CC1=C(CC(=O)NCCCO)C=C(C2=CC=C(S(C)(=O)=O)C=C2)N1C1=CC=CC(F)=C1,444.52800000000013
QGEHBHIOTUZXHY-AWNIVKPZSA-N,CC1=C(C(=O)N/N=C/C2=CC=CC=C2Cl)SN=N1,280.74
XAWSEZPJCYKBTM-UHFFFAOYSA-N,CN1C=C(C2=CC(C(=O)N3CC(OCCO)C3)=CC3=C2C2=CC=CC=C2C3(O)C(F)(F)F)C=N1,473.4510000000001
MUYLHTHAOBTAIZ-PZVLQFDUSA-N,COC(=O)C[C@](O)(CCC(C)C)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2C[C@H](O)C2=CC4=C(C=C2[C@H]13)OCO4,531.6020000000003
RFMGBTLWCRLFSG-UHFFFAOYSA-N,O=S(=O)(NC1CCN(CC2=CC=C3C=C(F)C=CC3=C2)CC1)C1=CC=CC=C1,398.50300000000016
GYCALERQLCCTGX-UHFFFAOYSA-N,CCOC(=O)NC1=NC2=C(S1)CSC1=CC=C(Cl)C=C21,326.8300000000001
QWFADYMZFDPSSG-UHFFFAOYSA-N,C=C(C#N)C(O)C1=CC=CC([N+](=O)[O-])=C1,204.18499999999997
ASQQJCPWXBJFMO-ATQDBQOESA-N,O=C(CCC1=CC=C(O)C=C1)C1=C(O)C=C(O)C2=C1O[C@H](C1=CC=C(O)C=C1)[C@@H](C/C=C/C1=CC=C(O)C=C1)C2,538.5960000000002
YTCWCXBDZAGXAX-UHFFFAOYSA-N,CCOC(=O)CC1=NN(CNC(=O)CCN2CCN(C3=CC=CC=C3Cl)CC2)C(=O)C2=CC=CC=C12,512.0100000000002
YWOSCKFAVJWRAQ-UHFFFAOYSA-N,CCCC1CN(CCOC2=CC=CC=C2)C(=O)C2=CC=CN=C2O1,326.3960000000001
WUUUPFGESKMAPB-UHFFFAOYSA-N,CCCOC1=CC=CC(NC(=O)CN2C(C3=CSC=N3)=NC3=CC=CC=C23)=C1,392.48400000000004
DRGIZFGSEKSFIC-UHFFFAOYSA-N,Cl.NCC1=CC=C(OC2=CC=C(S(=O)(=O)CC3CS3)C=C2)C=C1,371.9110000000001
HNZXVQLVWPFDKZ-AAEUAGOBSA-N,CC1=C(CN2C[C@H](CCCB(O)O)[C@](N)(C(=O)O)C2)C=NN1,310.163
HAFHLUVWUDJABJ-UHFFFAOYSA-N,CC1=C(C(=O)NCC2=CC=C(OC(C)(C)C(=O)NS(=O)(=O)C(F)(F)F)C=C2)SC(C2=CC=C(C(F)(F)F)C=C2)=N1,609.5700000000002
OFOZQZQDTPXYIQ-UHFFFAOYSA-N,NC(=O)C1=CC=C(NC2=CC=CC=C2)NC1=O,229.239
SIVOZAHMIKAPRY-UHFFFAOYSA-N,COC1=CC=C(N2N=C3C(=C2NC(=O)C(C)C)CSC3)C=C1,317.41400000000004
IQUNBVMUXHHRCH-UHFFFAOYSA-N,CN1CCC2=C(C(C3=CC=C(F)C=C3)=NN2CC2=CC=CC=C2)C1.CS(=O)(=O)O,417.50600000000014
LVKLPSKKFWICOI-UHFFFAOYSA-N,CCOC(=O)C1=CC=C(NC2=CC=NC(SCC(=O)C3=CC=C(OC)C=C3)=N2)C=C1,423.49400000000014
MEMRWYOXBGQJAX-UHFFFAOYSA-N,COC1=CC=C(COCC(O)CN2CCCCC2)C=C1OC.Cl,345.867
LAKIVZHZYOAQEW-VEYZUFFBSA-N,C[C@@H](NC(=O)C1=CC=C(CNC(=O)/C=C/C2=CC=CC(OC3=CC=CC=C3)=C2)C=C1)C1=CC=CC=C1,476.57600000000014
SYQHDUHHRQCRLR-UHFFFAOYSA-N,CC(C)(CNC(=O)C1=C(Cl)C2=CC=C(Cl)C=C2S1)N1CCOCC1,387.3320000000002
IXPIVIATQNUJPE-UHFFFAOYSA-N,CC1=CC=C(C2N(C)C3=CC=CC=C3C(=O)N2C2=CC=CC=C2OC2=CC=CC=C2)S1,426.5410000000001
FQDREGOYHGVQKC-MNZKWVQWSA-N,O=C(O)C(F)(F)F.O=C([C@@H]1COC[C@H]2CN(C3CCOCC3)C[C@@H]12)N1CCOCC1,438.44300000000044
LWDAODLUJBKNKG-CTINQRGJSA-N,CC(C)=CCC[C@H](C)[C@@H]1CC[C@](C)(O)[C@]12CC1=C(O2)[C@H](O)CCC1=O,348.4830000000001
GHBCIXGRCZIPNQ-HHHXNRCGSA-N,COC1=CC=C2C(=C1OCC1=CC=CC=C1)C[C@H](C(=O)O)N(C(=O)C(C1=CC=CC=C1)C1=CC=CC=C1)C2,507.5860000000002
NQPJVBBERMXEAH-UHFFFAOYSA-N,CN(CCCN=C(N)N)C1=NC(N2CCCC2)=C2C=CC=CC2=N1,327.436
YKGMEFAONIPPRR-UHFFFAOYSA-N,CCOC1=CC=CC=C1NS(=O)(=O)C1=CC=C2C(=C1)OC(=O)N2C,348.3800000000001
ADLOVFYPOQTFMO-UHFFFAOYSA-N,COC1=CC(OC)=C2C(=C1)C(C1=C(OC)C=C3C=C(O)C4=C(OC(C)=CC4=O)C3=C1OC)=C(O)C1=C2OC(C)=CC1=O,570.5500000000003
SBBHUNIYYBLVTE-KRWDZBQOSA-N,CNC(=O)NC1=CC=C(C2=NC(CS(=O)(=O)C3CCCCC3)=CC(N3CCOC[C@@H]3C)=N2)C=C1,487.62600000000043
UKRKNTUWLLNGGG-UHFFFAOYSA-N,COC1=CC2=NC=NC(NCCC3=CC=CC=C3Cl)=C2C=C1OC,343.81400000000014
WTRDNJXHDXOGJM-UHFFFAOYSA-N,O=C(COC1=CC=C(C(F)(F)F)C=C1)N1CCN(C2=CC=CC([N+](=O)[O-])=C2)CC1,409.36400000000015
HXUQXYWKGQUQGC-UHFFFAOYSA-N,CC1=C(C(=O)NC2=CC(C)=CC=N2)C(C2=CN(C)N=C2)C2=C(O)CC(C3=CC=CC=C3)CC2=N1,453.5460000000002
ALBLBEYTSRJPPH-UHFFFAOYSA-N,CC1=CC=C(NC2=NN=C(C3=CC=NC=C3)S2)C(Br)=C1,347.24100000000004
RMMKIMOPSINPOU-UHFFFAOYSA-N,CCCN(CCCCNC(=O)C1=CC2=CC=CC=C2N1)CC1CC1C1=CC=C(Cl)C=C1,438.0150000000002
QFLZFDBQLDLPEQ-UHFFFAOYSA-N,COCCNC(=O)C1=CC=C(NC2=NC=C(C(F)(F)F)C(OC3=CC=CC4=C3C(=O)N(C)C4)=N2)C(OC)=C1,531.4910000000003
QTZOOPDGDBZREJ-UHFFFAOYSA-N,COC(=O)C1=CC=C(NC(=O)C2CCN(C(=O)NC3=CC=CC=C3)CC2)C=C1,381.43200000000013
GMOBGDXDPSGTTA-LYBHJNIJSA-N,O=C1N=C(N(C2=CC=CC=C2)C2=CC=CC=C2)S/C1=C/C1=CC=C(N2CCOCC2)C=C1,441.5560000000003
LBIZOCAGUQLQFQ-UHFFFAOYSA-N,CCC1=NC=C(C(=O)N2CCN(C3=CC(=O)N(C)N=C3)CC2)C=N1,328.37600000000003
NLAUKVHPLXBXRE-OFIAHOICSA-N,CC(O)[C@@]1(O)CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)C3=CC[C@]12C,334.50000000000006
RODUXHPICKHPEV-LURJTMIESA-N,O=C(O)C(=O)N[C@@H](CSSC1=CC=CC=C1O)C(=O)O,317.34400000000005
FDAHPWNUJBTYFV-UHFFFAOYSA-N,COC1=CC=C(N2C(SCC(=O)C(C)(C)C)=NC3=C(SC=C3)C2=O)C=C1,388.51400000000007
BLZAFNQIOBRKRV-UHFFFAOYSA-N,COC1=CC=C(OC)C2=C1NC=C2C(=O)C(=O)N1CCN(C(=O)C2=CC=CC=C2)CC1,421.45300000000026
HRIMAEHEKSQLQV-UHFFFAOYSA-N,O=C(O)C1C2C=CC(O2)C1C(=O)NC1=CC=CC(C(F)(F)F)=C1,327.258
JEPNQFDUSLIUHL-UHFFFAOYSA-N,CC1=CC=C(C(=O)CSC2=NN=C(C)N2)C(C)=C1,261.35
JVHPWGJGIVILLL-WEVVVXLNSA-N,O=C(/C=C/C1=CC=C(Cl)C(Cl)=C1)NCCCCCN1CCC(C(=O)NC2=CC=C(F)C(Cl)=C2)CC1,540.8940000000001
COFYPMZWFZTJHT-UHFFFAOYSA-N,CCCC(NC(=O)CP(=O)(O)O)P(=O)(O)O,275.13399999999996
UHDODSLITAFLRZ-FCNFAXOHSA-N,CC1=NC(NCCOC(C)C)=NC(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)=C1C1=NC2=CC=CC=C2S1,473.5990000000001
NBSDEXMSGCATJD-UHFFFAOYSA-N,CCCOC1=CC=C(C2=NC3=CC(C(F)(F)F)=CC=C3N2)C=C1,320.31399999999996
MDNOMWLCBQFZDS-UHFFFAOYSA-N,COC1=CC(NC(=O)COC(=O)C2=CN=CC=N2)=C(C)C=C1[N+](=O)[O-],346.29900000000015
PFTODMRMDVKTMF-UHFFFAOYSA-N,CC1=CC=C(C2=CSC3=NC=NC(SCC(=O)NC4=NN=C(C)S4)=C23)C=C1,413.5530000000001
YJOKJUCOTRXRSJ-QBYKQQEBSA-N,CCNC1=CC(C(=O)N[C@@H](CC2=CC=CC=C2)[C@H](O)CNCCC2=CC=CC=C2)=CC(N2CCCC2=O)=C1.O=C(O)C(F)(F)F,628.6920000000006
DUMPLTNFAKUEPN-JOCHJYFZSA-N,CC1=CC=C2C(=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C(Cl)=C1)N(CC1=CC=C(C(=O)O)C=C1)C2=O,483.3510000000002
IDYPPINOEMTNLD-UHFFFAOYSA-N,COC1=CC=C(NC2=CC(C)=NC3=CC=CC=C23)C=C1,264.328
TTWODKNGFIYTSD-UHFFFAOYSA-N,COC1=CC=C(S(=O)(=O)NC2=CC=C(C3=NN(C4=C[N+](C(F)(F)F)=CC=N4)C(N)=C3)C=C2)C=C1,491.47500000000014
BDJVCSWNINLTLF-HWKANZROSA-N,COC1=CC(/C=C/C(=O)OCC(=O)NC2CCS(=O)(=O)C2)=CC=C1O,369.3950000000001
NPEGLDYUIVAQEI-UHFFFAOYSA-N,COC1=CC=CC=C1NC(=O)N1CCCC1C(=O)NC12CC3CC(CC(C3)C1)C2,397.51900000000023
XPCAUNREDMOYRQ-UHFFFAOYSA-N,O=C(COC1=CC=C2C=CC=CC2=C1)NN1C(=O)C2=CC=CC=C2C1=O,346.3420000000001
CPVXNHDWTMIUJL-UHFFFAOYSA-N,CC1=CC(C)=C(CNC(=O)NC2CCOCC2)C(=O)N1,279.34
GVIKNTWMFMTKOI-UHFFFAOYSA-N,COC1=CC=C(CC(=O)N2CCC3=CC(OC)=C(OC)C=C3C2)C=C1,341.40700000000004
AFQHWALUMAJRFS-UHFFFAOYSA-N,O=C1CN(CC2=CC=CC=C2)C(=S)N1C1=CC=C(F)C=C1,300.358
VNPZVLYHDJQAHX-UHFFFAOYSA-N,COC1=CC=C(NC(=O)C2=CC(C3=CC=CC=C3)=NC3=CC=CC=C23)C(C)=C1,368.43600000000015
FTYYOZBAPFDPQS-UHFFFAOYSA-N,CC(=O)C1=CC=CC(NC(=O)C2=CC=C(S(=O)(=O)N3CCCCC3)C=C2)=C1,386.47300000000024
PWSHWERTQOCDRK-UHFFFAOYSA-N,CC(C)NC1=NC(Cl)=NC(NCC2=CC=C(Cl)N=C2)=N1,313.192
